transaction_id,timestamp,atm_id,city,branch,transaction_type,status,amount_hnl,latency_sec,balance_before_hnl,balance_after_hnl
1364,2025-01-04 11:30:37,ATM-018,La Ceiba,Norte,Retiro,Rechazada,300.0,10.7,70471.25,70171.25
7074,2025-01-04 12:22:13,ATM-018,La Ceiba,Sur,Retiro,Aprobada,2000.0,7.5,61853.0,59853.0
2451,2025-01-04 13:00:06,ATM-019,San Pedro Sula,Sur,Retiro,Aprobada,2000.0,10.9,47487.98,45487.98
1003,2025-01-04 13:29:56,ATM-002,Tegucigalpa,Norte,Consulta,Aprobada,0.0,5.7,74573.67,74573.67
6506,2025-01-04 13:53:08,ATM-026,Tegucigalpa,Mall,Consulta,Aprobada,0.0,7.8,58365.47,58365.47
1185,2025-01-04 14:00:48,ATM-009,San Pedro Sula,Norte,Consulta,Aprobada,0.0,12.9,43189.02,43189.02
6426,2025-01-04 14:14:40,ATM-014,San Pedro Sula,Sur,Retiro,Aprobada,3000.0,6.1,78219.67,75219.67
9630,2025-01-04 14:29:15,ATM-020,Comayagua,Centro,Retiro,Aprobada,300.0,12.3,56727.9,56427.9
5544,2025-01-04 14:32:39,ATM-029,Comayagua,Mall,Transferencia,Aprobada,0.0,7.7,78714.54,78714.54
3020,2025-01-04 14:54:32,ATM-024,La Ceiba,Centro,Retiro,Aprobada,500.0,9.8,83403.89,82903.89
6670,2025-01-04 15:13:06,ATM-011,La Ceiba,Centro,Consulta,Aprobada,0.0,7.5,90431.59,90431.59
204,2025-01-04 15:17:42,ATM-017,Comayagua,Sur,Retiro,Aprobada,3000.0,9.3,58220.69,55220.69
9010,2025-01-04 15:20:00,ATM-012,San Pedro Sula,Mall,Retiro,Aprobada,500.0,7.2,56308.91,55808.91
8741,2025-01-04 15:27:52,ATM-008,Tegucigalpa,Sur,Retiro,Aprobada,2000.0,8.5,53633.79,51633.79
4305,2025-01-04 16:30:23,ATM-022,La Ceiba,Aeropuerto,Transferencia,Aprobada,0.0,6.5,66932.36,66932.36
1284,2025-01-04 16:34:07,ATM-004,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1500.0,7.6,61619.88,60119.88
10886,2025-01-04 16:53:03,ATM-010,Comayagua,Centro,Retiro,Aprobada,1500.0,6.0,55555.98,54055.98
322,2025-01-04 17:02:12,ATM-021,La Ceiba,Norte,Retiro,Aprobada,1500.0,4.6,39141.29,37641.29
2128,2025-01-04 17:19:37,ATM-006,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,5.7,63832.78,63832.78
6606,2025-01-04 17:46:47,ATM-016,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,7.6,78632.26,78632.26
698,2025-01-04 18:00:04,ATM-019,La Ceiba,Aeropuerto,Consulta,Aprobada,0.0,6.4,66309.21,66309.21
10691,2025-01-04 18:17:29,ATM-007,San Pedro Sula,Sur,Retiro,Rechazada,3000.0,7.6,76238.09,73238.09
6344,2025-01-04 18:23:27,ATM-029,Tegucigalpa,Centro,Retiro,Rechazada,200.0,7.8,99800.74,99600.74
549,2025-01-04 18:35:37,ATM-015,Comayagua,Aeropuerto,Retiro,Aprobada,200.0,8.5,62405.77,62205.77
1369,2025-01-04 18:36:04,ATM-019,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,7.5,68957.86,68957.86
11504,2025-01-04 18:36:59,ATM-005,San Pedro Sula,Aeropuerto,Transferencia,Aprobada,0.0,7.3,48964.25,48964.25
5825,2025-01-04 18:58:31,ATM-019,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,6.7,86688.46,86688.46
1579,2025-01-04 19:01:30,ATM-018,Choloma,Aeropuerto,Retiro,Aprobada,1500.0,10.3,44615.87,43115.87
93,2025-01-04 19:09:02,ATM-030,Tegucigalpa,Sur,Depósito,Aprobada,500.0,7.0,54169.96,54169.96
4559,2025-01-04 19:21:00,ATM-022,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,10.6,89311.19,87811.19
8170,2025-01-04 19:27:46,ATM-027,San Pedro Sula,Norte,Retiro,Aprobada,500.0,6.6,68758.21,68258.21
5125,2025-01-04 19:27:50,ATM-007,Tegucigalpa,Norte,Depósito,Aprobada,2000.0,11.8,45022.64,45022.64
9968,2025-01-04 19:32:56,ATM-008,San Pedro Sula,Norte,Retiro,Aprobada,2000.0,7.7,77671.86,75671.86
6292,2025-01-04 19:37:31,ATM-011,Comayagua,Norte,Retiro,Aprobada,300.0,5.0,31119.59,30819.59
9462,2025-01-04 20:06:31,ATM-027,Tegucigalpa,Sur,Retiro,Aprobada,800.0,6.9,60148.88,59348.88
1986,2025-01-04 21:28:27,ATM-027,Comayagua,Norte,Consulta,Aprobada,0.0,8.3,50950.28,50950.28
10631,2025-01-04 21:42:45,ATM-029,Choloma,Norte,Retiro,Aprobada,3000.0,10.7,43715.15,40715.15
4583,2025-01-04 22:14:02,ATM-028,La Ceiba,Mall,Retiro,Aprobada,500.0,6.6,65903.56,65403.56
8015,2025-01-04 22:20:45,ATM-010,Tegucigalpa,Aeropuerto,Retiro,Aprobada,200.0,5.5,66300.52,66100.52
5995,2025-01-04 22:52:11,ATM-016,Comayagua,Norte,Depósito,Aprobada,1000.0,7.9,19555.93,19555.93
1749,2025-01-04 22:53:05,ATM-011,Tegucigalpa,Sur,Retiro,Aprobada,2000.0,7.6,76844.39,74844.39
5432,2025-01-05 01:00:07,ATM-019,Choloma,Centro,Retiro,Aprobada,300.0,9.8,56167.55,55867.55
2612,2025-01-05 01:11:51,ATM-001,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,11.8,82782.24,79782.24
9684,2025-01-05 03:33:44,ATM-013,San Pedro Sula,Mall,Retiro,Aprobada,1500.0,9.1,71712.57,70212.57
10553,2025-01-05 04:18:24,ATM-018,San Pedro Sula,Centro,Retiro,Aprobada,500.0,10.2,94712.51,94212.51
8252,2025-01-05 05:27:59,ATM-016,Tegucigalpa,Centro,Retiro,Aprobada,3000.0,5.6,55946.44,52946.44
6871,2025-01-05 06:02:35,ATM-002,San Pedro Sula,Aeropuerto,Retiro,Aprobada,2000.0,8.3,54762.34,52762.34
6945,2025-01-05 07:03:36,ATM-025,San Pedro Sula,Aeropuerto,Retiro,Aprobada,500.0,12.1,46422.96,45922.96
6497,2025-01-05 07:10:17,ATM-018,Comayagua,Aeropuerto,Retiro,Aprobada,500.0,10.9,89136.89,88636.89
2683,2025-01-05 07:30:40,ATM-019,Comayagua,Mall,Retiro,Aprobada,2000.0,6.9,74390.29,72390.29
11388,2025-01-05 07:42:23,ATM-017,Tegucigalpa,Norte,Consulta,Aprobada,0.0,10.2,64738.7,64738.7
4613,2025-01-05 07:44:46,ATM-002,La Ceiba,Aeropuerto,Retiro,Aprobada,300.0,6.0,100556.99,100256.99
3576,2025-01-05 07:55:43,ATM-013,Comayagua,Centro,Retiro,Aprobada,3000.0,6.0,72296.02,69296.02
2873,2025-01-05 07:57:51,ATM-024,Tegucigalpa,Norte,Retiro,Aprobada,800.0,4.9,62517.65,61717.65
113,2025-01-05 08:17:26,ATM-005,Comayagua,Centro,Retiro,Aprobada,2000.0,7.5,67269.95,65269.95
3085,2025-01-05 08:19:21,ATM-030,Tegucigalpa,Aeropuerto,Retiro,Aprobada,2000.0,6.0,37277.14,35277.14
3647,2025-01-05 08:22:44,ATM-009,La Ceiba,Centro,Retiro,Aprobada,2000.0,7.7,56204.95,54204.95
8964,2025-01-05 08:45:11,ATM-029,Comayagua,Sur,Depósito,Aprobada,2000.0,8.6,50811.17,50811.17
4139,2025-01-05 08:57:38,ATM-017,Comayagua,Aeropuerto,Retiro,Aprobada,2000.0,8.7,45427.36,43427.36
10043,2025-01-05 09:00:35,ATM-013,San Pedro Sula,Centro,Retiro,Aprobada,300.0,2.9,68302.57,68002.57
6441,2025-01-05 09:38:56,ATM-018,San Pedro Sula,Norte,Consulta,Aprobada,0.0,9.4,58299.29,58299.29
4439,2025-01-05 10:08:40,ATM-013,Choloma,Aeropuerto,Consulta,Aprobada,0.0,8.7,105774.88,105774.88
10836,2025-01-05 10:15:39,ATM-017,Tegucigalpa,Aeropuerto,Retiro,Aprobada,500.0,10.5,72783.76,72283.76
6540,2025-01-05 10:21:13,ATM-024,San Pedro Sula,Mall,Depósito,Aprobada,5000.0,6.2,78596.74,78596.74
11698,2025-01-05 10:28:09,ATM-025,La Ceiba,Sur,Consulta,Aprobada,0.0,13.5,58877.75,58877.75
5753,2025-01-05 10:45:52,ATM-011,La Ceiba,Aeropuerto,Retiro,Aprobada,1500.0,8.6,59295.91,57795.91
10449,2025-01-05 10:53:53,ATM-012,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,7.1,85686.52,83686.52
6304,2025-01-05 11:45:33,ATM-030,Tegucigalpa,Sur,Retiro,Aprobada,2000.0,8.1,63798.45,61798.45
7920,2025-01-05 11:56:06,ATM-013,San Pedro Sula,Sur,Retiro,Aprobada,1500.0,5.6,108434.65,106934.65
1415,2025-01-05 11:59:22,ATM-026,Choloma,Mall,Consulta,Aprobada,0.0,8.6,69882.08,69882.08
3379,2025-01-05 12:32:45,ATM-007,La Ceiba,Aeropuerto,Retiro,Aprobada,200.0,12.6,75662.47,75462.47
5156,2025-01-05 12:32:59,ATM-018,Comayagua,Norte,Retiro,Aprobada,500.0,8.7,81034.15,80534.15
7494,2025-01-05 12:41:38,ATM-003,San Pedro Sula,Mall,Retiro,Aprobada,1500.0,8.7,100247.53,98747.53
5708,2025-01-05 12:45:58,ATM-012,Tegucigalpa,Centro,Transferencia,Aprobada,0.0,7.1,66109.25,66109.25
8537,2025-01-05 12:47:53,ATM-028,La Ceiba,Centro,Retiro,Aprobada,300.0,7.7,57242.07,56942.07
10353,2025-01-05 12:53:08,ATM-029,Tegucigalpa,Aeropuerto,Retiro,Aprobada,2000.0,4.0,44420.12,42420.12
1766,2025-01-05 12:54:55,ATM-027,Tegucigalpa,Centro,Retiro,Aprobada,2000.0,8.1,74648.39,72648.39
10303,2025-01-05 12:55:05,ATM-019,Comayagua,Mall,Retiro,Aprobada,500.0,7.0,67293.25,66793.25
8636,2025-01-05 13:19:43,ATM-016,San Pedro Sula,Aeropuerto,Retiro,Aprobada,2000.0,10.6,84700.2,82700.2
11177,2025-01-05 13:22:38,ATM-008,San Pedro Sula,Aeropuerto,Retiro,Aprobada,1500.0,4.6,68136.05,66636.05
4813,2025-01-05 13:37:08,ATM-011,Tegucigalpa,Aeropuerto,Depósito,Aprobada,1000.0,6.7,92118.6,92118.6
1070,2025-01-05 13:43:23,ATM-002,La Ceiba,Mall,Retiro,Aprobada,2000.0,6.5,97533.96,95533.96
4757,2025-01-05 14:35:43,ATM-009,San Pedro Sula,Sur,Depósito,Aprobada,500.0,8.3,68777.62,68777.62
477,2025-01-05 15:27:27,ATM-021,La Ceiba,Centro,Retiro,Aprobada,800.0,8.7,74696.74,73896.74
5886,2025-01-05 16:13:40,ATM-017,Tegucigalpa,Mall,Retiro,Aprobada,300.0,10.0,88248.52,87948.52
10497,2025-01-05 16:22:16,ATM-020,San Pedro Sula,Norte,Retiro,Aprobada,800.0,7.1,72929.0,72129.0
7405,2025-01-05 16:50:42,ATM-004,Tegucigalpa,Sur,Retiro,Aprobada,1500.0,6.2,56511.07,55011.07
5862,2025-01-05 17:02:31,ATM-024,Tegucigalpa,Mall,Retiro,Aprobada,300.0,6.5,63994.98,63694.98
9700,2025-01-05 17:18:19,ATM-002,Comayagua,Aeropuerto,Consulta,Aprobada,0.0,9.2,68229.56,68229.56
5314,2025-01-05 17:34:57,ATM-009,La Ceiba,Centro,Depósito,Aprobada,5000.0,4.8,44967.81,44967.81
6721,2025-01-05 17:49:44,ATM-025,Tegucigalpa,Norte,Transferencia,Aprobada,0.0,9.8,61700.3,61700.3
9127,2025-01-05 18:02:42,ATM-020,La Ceiba,Centro,Retiro,Aprobada,800.0,11.1,82848.43,82048.43
4010,2025-01-05 18:11:45,ATM-004,Tegucigalpa,Aeropuerto,Retiro,Rechazada,300.0,9.5,76280.52,75980.52
9734,2025-01-05 18:16:49,ATM-021,San Pedro Sula,Mall,Retiro,Aprobada,800.0,4.0,66911.39,66111.39
2485,2025-01-05 18:52:58,ATM-028,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,4.8,63749.03,63749.03
504,2025-01-05 19:05:22,ATM-019,San Pedro Sula,Norte,Depósito,Aprobada,5000.0,6.9,85922.15,85922.15
4864,2025-01-05 19:17:11,ATM-007,Tegucigalpa,Aeropuerto,Retiro,Rechazada,300.0,11.7,50725.15,50425.15
209,2025-01-05 20:40:28,ATM-007,Choloma,Aeropuerto,Retiro,Aprobada,500.0,10.6,54436.16,53936.16
5668,2025-01-05 20:48:46,ATM-030,San Pedro Sula,Sur,Depósito,Aprobada,1000.0,8.6,67479.06,67479.06
6801,2025-01-05 20:59:14,ATM-015,La Ceiba,Aeropuerto,Retiro,Aprobada,500.0,8.9,58766.51,58266.51
10629,2025-01-05 21:02:52,ATM-011,Comayagua,Norte,Retiro,Aprobada,3000.0,7.6,37134.04,34134.04
6866,2025-01-05 21:07:44,ATM-022,San Pedro Sula,Sur,Retiro,Aprobada,3000.0,7.6,72667.31,69667.31
352,2025-01-05 21:39:37,ATM-005,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,7.4,59744.01,57744.01
9569,2025-01-05 23:41:07,ATM-013,Choloma,Centro,Retiro,Aprobada,1000.0,8.2,28552.67,27552.67
5935,2025-01-06 02:22:50,ATM-025,San Pedro Sula,Centro,Retiro,Aprobada,300.0,9.8,51556.57,51256.57
4456,2025-01-06 06:39:01,ATM-030,San Pedro Sula,Norte,Depósito,Aprobada,5000.0,6.9,63457.01,63457.01
3654,2025-01-06 06:47:45,ATM-003,San Pedro Sula,Norte,Consulta,Aprobada,0.0,4.9,55895.25,55895.25
1609,2025-01-06 07:05:01,ATM-022,Choloma,Centro,Consulta,Aprobada,0.0,5.7,41109.16,41109.16
4359,2025-01-06 07:13:40,ATM-011,La Ceiba,Centro,Retiro,Aprobada,200.0,8.4,49428.34,49228.34
6103,2025-01-06 07:51:00,ATM-010,San Pedro Sula,Mall,Consulta,Aprobada,0.0,6.6,116991.97,116991.97
2017,2025-01-06 08:00:24,ATM-024,Comayagua,Centro,Retiro,Aprobada,3000.0,8.3,77983.61,74983.61
11064,2025-01-06 08:10:26,ATM-013,Tegucigalpa,Mall,Retiro,Aprobada,1000.0,6.3,47943.16,46943.16
5756,2025-01-06 08:17:14,ATM-012,San Pedro Sula,Sur,Retiro,Aprobada,800.0,9.3,66969.41,66169.41
8237,2025-01-06 08:18:05,ATM-012,Tegucigalpa,Aeropuerto,Retiro,Aprobada,800.0,10.4,76262.78,75462.78
7898,2025-01-06 08:24:14,ATM-028,Comayagua,Sur,Retiro,Aprobada,2000.0,8.2,50832.72,48832.72
9016,2025-01-06 08:26:58,ATM-023,San Pedro Sula,Norte,Retiro,Aprobada,3000.0,8.4,49451.33,46451.33
5225,2025-01-06 08:48:22,ATM-028,Tegucigalpa,Sur,Retiro,Aprobada,1500.0,6.2,75550.11,74050.11
1561,2025-01-06 08:54:49,ATM-017,Comayagua,Norte,Transferencia,Rechazada,0.0,8.8,69193.24,69193.24
11637,2025-01-06 08:55:09,ATM-006,Tegucigalpa,Sur,Consulta,Aprobada,0.0,7.6,67942.75,67942.75
4736,2025-01-06 09:15:23,ATM-018,San Pedro Sula,Aeropuerto,Transferencia,Aprobada,0.0,5.6,58095.66,58095.66
4872,2025-01-06 09:54:43,ATM-023,San Pedro Sula,Centro,Retiro,Aprobada,2000.0,11.4,53280.74,51280.74
7524,2025-01-06 10:15:59,ATM-004,Tegucigalpa,Sur,Retiro,Aprobada,1500.0,7.4,50055.24,48555.24
11259,2025-01-06 10:56:50,ATM-024,San Pedro Sula,Mall,Retiro,Aprobada,300.0,9.7,65726.35,65426.350000000006
11981,2025-01-06 11:00:43,ATM-025,Tegucigalpa,Mall,Retiro,Aprobada,3000.0,9.3,94720.91,91720.91
9028,2025-01-06 11:11:00,ATM-008,Tegucigalpa,Mall,Retiro,Aprobada,1500.0,4.8,111472.05,109972.05
1347,2025-01-06 11:11:14,ATM-020,San Pedro Sula,Mall,Retiro,Aprobada,3000.0,7.2,87701.43,84701.43
9540,2025-01-06 11:36:32,ATM-017,La Ceiba,Sur,Retiro,Aprobada,800.0,4.9,68260.97,67460.97
7953,2025-01-06 11:46:51,ATM-026,La Ceiba,Aeropuerto,Transferencia,Aprobada,0.0,10.3,100598.42,100598.42
11901,2025-01-06 11:50:19,ATM-013,La Ceiba,Mall,Retiro,Aprobada,1500.0,6.0,84240.29,82740.29
9005,2025-01-06 12:25:18,ATM-015,La Ceiba,Sur,Transferencia,Aprobada,0.0,5.2,35876.65,35876.65
4208,2025-01-06 12:36:00,ATM-028,Tegucigalpa,Mall,Retiro,Aprobada,300.0,4.3,26186.65,25886.65
8118,2025-01-06 13:20:15,ATM-022,La Ceiba,Mall,Retiro,Aprobada,1000.0,4.8,36185.41,35185.41
612,2025-01-06 13:30:17,ATM-006,La Ceiba,Norte,Retiro,Aprobada,800.0,8.8,70574.77,69774.77
2085,2025-01-06 13:55:13,ATM-008,Comayagua,Centro,Retiro,Aprobada,3000.0,3.2,55123.54,52123.54
8918,2025-01-06 14:12:01,ATM-022,San Pedro Sula,Mall,Retiro,Aprobada,800.0,5.9,65315.27,64515.27
7175,2025-01-06 14:22:23,ATM-018,La Ceiba,Centro,Transferencia,Aprobada,0.0,10.1,53306.02,53306.02
3754,2025-01-06 14:49:26,ATM-001,La Ceiba,Sur,Retiro,Aprobada,300.0,8.4,82320.1,82020.1
10170,2025-01-06 14:57:48,ATM-018,Tegucigalpa,Aeropuerto,Retiro,Aprobada,3000.0,11.3,91310.37,88310.37
8567,2025-01-06 14:58:00,ATM-005,Tegucigalpa,Norte,Retiro,Aprobada,3000.0,7.3,61337.2,58337.2
320,2025-01-06 15:31:03,ATM-030,Comayagua,Sur,Retiro,Aprobada,800.0,7.6,66073.99,65273.990000000005
2864,2025-01-06 15:46:12,ATM-002,Tegucigalpa,Sur,Retiro,Aprobada,200.0,13.6,59524.62,59324.62
2257,2025-01-06 15:48:18,ATM-017,La Ceiba,Norte,Retiro,Aprobada,500.0,9.9,52943.39,52443.39
9852,2025-01-06 15:49:25,ATM-021,Comayagua,Sur,Consulta,Aprobada,0.0,6.8,79979.42,79979.42
149,2025-01-06 16:16:04,ATM-018,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,11.6,55618.33,55618.33
7209,2025-01-06 16:53:04,ATM-029,La Ceiba,Aeropuerto,Retiro,Aprobada,200.0,10.0,60901.22,60701.22
9668,2025-01-06 17:03:20,ATM-027,Comayagua,Centro,Consulta,Aprobada,0.0,8.3,46693.37,46693.37
8623,2025-01-06 17:06:42,ATM-003,Comayagua,Aeropuerto,Depósito,Aprobada,1000.0,6.3,57119.46,57119.46
9893,2025-01-06 17:10:13,ATM-018,San Pedro Sula,Sur,Retiro,Aprobada,3000.0,11.4,59638.8,56638.8
2285,2025-01-06 17:16:51,ATM-009,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,7.7,79339.46,79339.46
1053,2025-01-06 17:20:53,ATM-001,Tegucigalpa,Aeropuerto,Retiro,Aprobada,800.0,8.4,81846.05,81046.05
4684,2025-01-06 17:24:03,ATM-013,Tegucigalpa,Centro,Retiro,Aprobada,500.0,8.4,52818.63,52318.63
365,2025-01-06 17:26:28,ATM-018,Choloma,Centro,Retiro,Aprobada,200.0,10.2,40983.26,40783.26
6560,2025-01-06 17:27:23,ATM-024,La Ceiba,Aeropuerto,Retiro,Aprobada,500.0,10.6,60032.39,59532.39
4692,2025-01-06 17:33:01,ATM-030,Tegucigalpa,Sur,Transferencia,Aprobada,0.0,9.8,40911.88,40911.88
2150,2025-01-06 17:47:51,ATM-014,San Pedro Sula,Sur,Transferencia,Aprobada,0.0,7.1,84570.02,84570.02
1668,2025-01-06 17:48:51,ATM-001,San Pedro Sula,Mall,Retiro,Aprobada,800.0,10.3,72467.81,71667.81
6091,2025-01-06 17:50:55,ATM-020,San Pedro Sula,Mall,Retiro,Rechazada,2000.0,7.1,66797.68,64797.67999999999
11452,2025-01-06 17:56:39,ATM-011,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,8.3,53176.51,53176.51
10791,2025-01-06 18:03:00,ATM-025,San Pedro Sula,Mall,Consulta,Aprobada,0.0,6.4,78699.42,78699.42
8669,2025-01-06 18:08:22,ATM-013,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,3.7,97397.83,97397.83
9837,2025-01-06 18:19:49,ATM-008,San Pedro Sula,Aeropuerto,Consulta,Aprobada,0.0,7.6,50516.75,50516.75
2943,2025-01-06 18:31:44,ATM-026,Tegucigalpa,Mall,Depósito,Aprobada,1000.0,5.0,38545.41,38545.41
6784,2025-01-06 18:38:11,ATM-021,La Ceiba,Centro,Retiro,Aprobada,2000.0,10.1,79363.78,77363.78
6150,2025-01-06 18:46:29,ATM-003,San Pedro Sula,Norte,Retiro,Aprobada,200.0,7.7,56642.61,56442.61
6447,2025-01-06 18:54:33,ATM-014,La Ceiba,Mall,Retiro,Aprobada,300.0,8.0,75042.18,74742.18
2822,2025-01-06 19:13:39,ATM-028,San Pedro Sula,Aeropuerto,Depósito,Aprobada,5000.0,9.1,86398.56,86398.56
3397,2025-01-06 19:35:45,ATM-002,Tegucigalpa,Aeropuerto,Transferencia,Aprobada,0.0,5.9,59749.68,59749.68
9625,2025-01-06 19:43:12,ATM-030,La Ceiba,Aeropuerto,Retiro,Aprobada,1000.0,7.3,66973.49,65973.49
8990,2025-01-06 19:45:57,ATM-018,Comayagua,Aeropuerto,Retiro,Rechazada,1000.0,8.7,67379.34,66379.34
10752,2025-01-06 19:47:46,ATM-021,Tegucigalpa,Mall,Retiro,Aprobada,500.0,6.2,72017.88,71517.88
10082,2025-01-06 19:51:19,ATM-022,San Pedro Sula,Centro,Retiro,Rechazada,1500.0,10.8,81734.38,80234.38
10177,2025-01-06 20:08:34,ATM-019,Choloma,Centro,Transferencia,Aprobada,0.0,7.0,58254.89,58254.89
8347,2025-01-06 20:51:20,ATM-027,La Ceiba,Sur,Retiro,Aprobada,200.0,10.9,30267.99,30067.99
3530,2025-01-06 21:46:09,ATM-001,Tegucigalpa,Norte,Retiro,Aprobada,300.0,7.6,77343.74,77043.74
1352,2025-01-06 22:20:44,ATM-020,Tegucigalpa,Mall,Retiro,Rechazada,800.0,8.9,100245.4,99445.4
3457,2025-01-06 22:48:35,ATM-017,San Pedro Sula,Sur,Consulta,Aprobada,0.0,6.5,57301.71,57301.71
7560,2025-01-06 23:10:54,ATM-006,San Pedro Sula,Mall,Retiro,Aprobada,1000.0,5.6,44574.97,43574.97
9861,2025-01-07 00:58:30,ATM-021,Tegucigalpa,Aeropuerto,Consulta,Aprobada,0.0,6.7,87767.26,87767.26
1931,2025-01-07 05:01:07,ATM-022,Tegucigalpa,Mall,Retiro,Aprobada,2000.0,8.9,78564.22,76564.22
6514,2025-01-07 06:07:26,ATM-020,Comayagua,Aeropuerto,Retiro,Aprobada,200.0,6.2,74174.56,73974.56
11923,2025-01-07 06:14:46,ATM-009,Tegucigalpa,Aeropuerto,Retiro,Aprobada,1500.0,8.9,62747.61,61247.61
6724,2025-01-07 06:57:19,ATM-005,La Ceiba,Mall,Retiro,Rechazada,500.0,12.8,46227.25,45727.25
8532,2025-01-07 07:01:42,ATM-017,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,8.7,108879.38,108879.38
11796,2025-01-07 07:04:21,ATM-014,San Pedro Sula,Centro,Retiro,Aprobada,1000.0,8.8,85306.58,84306.58
3300,2025-01-07 07:16:44,ATM-004,La Ceiba,Sur,Retiro,Aprobada,3000.0,8.1,83582.21,80582.21
6726,2025-01-07 07:20:21,ATM-029,San Pedro Sula,Aeropuerto,Transferencia,Aprobada,0.0,10.7,61052.58,61052.58
1662,2025-01-07 07:59:31,ATM-007,San Pedro Sula,Centro,Retiro,Aprobada,300.0,11.8,63067.03,62767.03
810,2025-01-07 08:02:51,ATM-017,Choloma,Norte,Retiro,Aprobada,200.0,4.5,50655.82,50455.82
10795,2025-01-07 08:53:15,ATM-023,San Pedro Sula,Aeropuerto,Retiro,Aprobada,800.0,8.4,79898.88,79098.88
1391,2025-01-07 08:53:32,ATM-003,San Pedro Sula,Mall,Transferencia,Aprobada,0.0,2.4,46628.66,46628.66
10178,2025-01-07 08:54:08,ATM-008,San Pedro Sula,Centro,Consulta,Aprobada,0.0,7.7,45331.64,45331.64
9667,2025-01-07 08:57:17,ATM-003,San Pedro Sula,Aeropuerto,Retiro,Aprobada,300.0,7.3,51048.52,50748.52
2010,2025-01-07 08:58:23,ATM-020,Choloma,Aeropuerto,Retiro,Rechazada,500.0,9.2,64354.69,63854.69
8879,2025-01-07 09:00:24,ATM-029,La Ceiba,Aeropuerto,Retiro,Aprobada,3000.0,7.6,70415.5,67415.5
10852,2025-01-07 09:28:02,ATM-030,San Pedro Sula,Centro,Retiro,Aprobada,1500.0,7.2,60334.71,58834.71
907,2025-01-07 09:46:08,ATM-010,La Ceiba,Norte,Retiro,Aprobada,2000.0,8.4,63976.72,61976.72
3294,2025-01-07 09:53:25,ATM-030,San Pedro Sula,Sur,Retiro,Aprobada,300.0,6.5,51022.9,50722.9
6847,2025-01-07 10:26:37,ATM-011,Tegucigalpa,Mall,Transferencia,Aprobada,0.0,6.6,63007.73,63007.73
7268,2025-01-07 10:29:15,ATM-016,Tegucigalpa,Centro,Retiro,Aprobada,1500.0,4.0,61171.44,59671.44
8250,2025-01-07 11:07:42,ATM-003,San Pedro Sula,Centro,Transferencia,Aprobada,0.0,7.2,59373.71,59373.71
1731,2025-01-07 11:09:41,ATM-015,La Ceiba,Sur,Retiro,Aprobada,1500.0,6.5,65978.15,64478.149999999994
10880,2025-01-07 11:28:16,ATM-010,Choloma,Centro,Retiro,Aprobada,300.0,6.3,87779.24,87479.24
8888,2025-01-07 12:08:17,ATM-024,Tegucigalpa,Aeropuerto,Depósito,Aprobada,5000.0,8.2,68695.07,68695.07
1920,2025-01-07 12:17:31,ATM-017,Choloma,Centro,Transferencia,Aprobada,0.0,8.0,57210.44,57210.44
7992,2025-01-07 12:56:41,ATM-010,Tegucigalpa,Norte,Retiro,Aprobada,1000.0,4.2,58519.05,57519.05
914,2025-01-07 13:04:59,ATM-014,La Ceiba,Norte,Retiro,Aprobada,2000.0,5.0,46732.84,44732.84
5812,2025-01-07 13:05:30,ATM-017,Comayagua,Norte,Transferencia,Aprobada,0.0,9.1,68344.01,68344.01
6393,2025-01-07 13:07:26,ATM-002,La Ceiba,Norte,Retiro,Aprobada,2000.0,10.1,80787.42,78787.42
8156,2025-01-07 13:18:19,ATM-022,Tegucigalpa,Centro,Consulta,Aprobada,0.0,8.6,62858.49,62858.49
2172,2025-01-07 13:19:53,ATM-018,San Pedro Sula,Sur,Consulta,Aprobada,0.0,9.3,38219.18,38219.18
2178,2025-01-07 13:34:41,ATM-026,Comayagua,Mall,Transferencia,Aprobada,0.0,8.0,70919.1,70919.1
1068,2025-01-07 13:42:54,ATM-023,La Ceiba,Norte,Retiro,Aprobada,200.0,2.0,49939.28,49739.28
2839,2025-01-07 13:48:43,ATM-024,La Ceiba,Aeropuerto,Retiro,Aprobada,300.0,6.2,67202.58,66902.58
3733,2025-01-07 14:00:46,ATM-018,La Ceiba,Aeropuerto,Depósito,Aprobada,500.0,9.4,83052.81,83052.81
4992,2025-01-07 14:22:54,ATM-030,Tegucigalpa,Centro,Consulta,Aprobada,0.0,5.9,68462.08,68462.08
11872,2025-01-07 14:29:54,ATM-026,San Pedro Sula,Mall,Retiro,Aprobada,1500.0,7.8,54685.98,53185.98
